DATE,TIME,APPX,SECONDARY DATE,APPX 2,TRANS_ID,BBREFID,TYPE,FROMT,FLEAGUE,TTEAM,TLEAGUE,,,,
19621127,,,,,49784,dilld101,T ,CLE,AL,MLN,NL,,,,
19550000,,,,,11051,dilld101,Fa,,,CLE,AL,,,,
19881208,,,,,51655,dillg001,T ,BAL,AL,PHI,NL,,,,
19891204,,,,,11056,dillg001,D ,PHI,NL,PIT,NL,,,,
19860602,,,,,11055,dillg001,Da,,,BAL,AL,,14,,
19850603,,,,,11054,dillg001,Dn,,,NYN,NL,S,2,,
19840604,,,,,11053,dillg001,Dn,,,PIT,NL,S,7,,
19840117,,,,,11052,dillg001,Dn,,,TEX,AL,,2,,
20101106,,,,,61087,dillj001,Fg,TBA,AL,,,,,,
20091217,,,,,58512,dillj001,F ,,,TBA,AL,,,,
20091005,,,,,58511,dillj001,Fg,TBA,AL,,,,,,
20090509,,,,,58028,dillj001,T ,OAK,AL,TBA,AL,,,,
20081031,,,,,55251,dillj001,W ,MIL,NL,OAK,AL,,,,
20070326,,,,,11064,dillj001,F ,,,MIL,NL,,,,
20070324,,,,,11063,dillj001,R ,FLO,NL,,,,,,
20061221,,,,,11062,dillj001,F ,,,FLO,NL,,,,
20051220,,,,,11061,dillj001,P ,FLO,NL,Yomiura Giants,(Japan Central),,,,
20040317,,,,,11060,dillj001,F ,,,FLO,NL,,,,
20030324,,,,,11059,dillj001,R ,MIN,AL,,,,,,
20011213,,,,,11058,dillj001,Dm,KCA,AL,MIN,AL,,,,
19970603,,,19970603,,11057,dillj001,Da,,,KCA,AL,,7,,
19160905,,,,,71583,dillp101,D ,Milwaukee,(American Association),CHN,NL,,,,
19190121,,,,,48579,dillp101,T ,PHI,NL,SLN,NL,,,,
19171211,,,,,48560,dillp101,T ,CHN,NL,PHI,NL,,,,
19020722,,,,,74055,dillp103,R ,BLA,AL,,,,,,
19020700,,,,,11067,dillp103,P ,DET,AL,BLA,AL,,,,
19010100,,,,,11066,dillp103,P ,PIT,NL,DET,AL,,,,
18990900,,,,,11065,dillp103,P ,Buffalo,(Western),PIT,NL,,,,"$1,500 "
18990926,,,,,48300,dillp104,P ,Detroit,(Western),SLN,NL,,,,
19780130,,,,,72383,dills101,T ,BOS,AL,DET,AL,,,,
19790320,,,,,50908,dills101,T ,DET,AL,CHN,NL,,,,
19821008,,,,,11072,dills101,R ,CHA,AL,,,,,,
19820213,,,,,11071,dills101,F ,,,CHA,AL,,,,
19811217,,,,,11070,dills101,R ,CHN,NL,,,,,,
19720606,,,19720630,,11069,dills101,Da,,,BOS,AL,,2,,
19700604,,,,,11068,dills101,Dn,,,SDN,NL,,13,,
19621126,,,,,11074,dills102,Df,NYA,AL,NYN,NL,,,,
19620000,,,,,11073,dills102,Fa,,,NYA,AL,,,,
20151106,,,,,77400,dillt001,Fg,MIL,NL,,,,,,
20140501,,,,,73028,dillt001,F ,,,MIL,NL,,,,
20131105,,,,,71207,dillt001,Fg,MIL,NL,,,,,,
20130504,,,,,71206,dillt001,F ,,,MIL,NL,,,,
20121004,,,,,65469,dillt001,Fg,MIL,NL,,,,,,
20010605,,,,,55252,dillt001,Dn,,,MIL,NL,,15,,
20020604,,,20030527,,54281,dillt001,Da,,,MIL,NL,,34,,
19830907,,,,,51234,dilom001,T ,CHA,AL,PIT,NL,,,,
19830901,,,,,51229,dilom001,T ,CLE,AL,CHA,AL,,,,
19780404,,,,,50845,dilom001,T ,PIT,NL,OAK,AL,,,,
19851112,,,,,11086,dilom001,Fg,SDN,NL,,,,,,
19850727,,,,,11085,dilom001,F ,,,SDN,NL,,,,
19850710,,,,,11084,dilom001,R ,MON,NL,,,,,,
19850304,,,,,11083,dilom001,F ,,,MON,NL,,,,
19841108,,,,,11082,dilom001,Fg,MON,NL,,,,,,
19840119,,,,,11081,dilom001,F ,,,MON,NL,,,,
19831107,,,,,11080,dilom001,Fg,PIT,NL,,,,,,
19830209,,,,,11079,dilom001,F ,,,CLE,AL,,,,
19821110,,,,,11078,dilom001,Fg,CLE,AL,,,,,,
19800507,,,,,11077,dilom001,P ,CHN,NL,CLE,AL,,,,
19790704,,,,,11076,dilom001,P ,OAK,AL,CHN,NL,,,,
19720420,,,,,11075,dilom001,Fa,,,PIT,NL,,,,
19531124,,,,,11088,dimad101,R ,BOS,AL,,,,,,
19391112,,,,,11087,dimad101,P ,San Francisco,(PCL),BOS,AL,,,,
19341121,,,,,72260,dimaj101,T ,San Francisco,(PCL),NYA,AL,,,,
19390204,,,,,54114,dimav101,T ,BSN,NL,NYA,AL,,,,
19460501,,,,,49157,dimav101,T ,PHI,NL,NY1,NL,,,,
19450331,,,,,49137,dimav101,T ,PIT,NL,PHI,NL,,,,
19400508,,,,,49047,dimav101,T ,CIN,NL,PIT,NL,,,,
19390805,,,,,49029,dimav101,T ,NYA,AL,CIN,NL,,,,
19361204,,,,,48937,dimav101,T ,San Diego,(PCL),BSN,NL,,,,
19850603,,,,,11089,dimif001,Da,,,CAL,AL,,15,,
19790116,,,,,50898,dimmm101,T ,BAL,AL,SLN,NL,,,,
19761206,,,,,11091,dimmm101,D ,LAN,NL,BAL,AL,,,,
19730605,,,,,11090,dimmm101,Da,,,LAN,NL,,6,,
20101216,,,,,68681,dinal001,F ,,,BOS,AL,,,,
20111102,,,,,63369,dinal001,Fg,OAK,AL,,,,,,
20110521,,,,,63368,dinal001,F ,,,OAK,AL,,,,
20110329,,,,,63367,dinal001,R ,BOS,AL,,,,,,
20101106,,,,,61088,dinal001,Fg,OAK,AL,,,,,,
20100107,,,,,58514,dinal001,F ,,,OAK,AL,,,,
20091111,,,,,58513,dinal001,Fg,KCA,AL,,,,,,
20081220,,,,,55254,dinal001,F ,,,KCA,AL,,,,
20080929,,,,,55253,dinal001,Fg,OAK,AL,,,,,,
20070214,,,,,11097,dinal001,W ,BOS,AL,OAK,AL,,,,
20041221,2,,,,11096,dinal001,F ,,,BOS,AL,,,,
20041221,1,,,,11095,dinal001,Fg,BOS,AL,,,,,,
20031215,,,,,11094,dinal001,D ,NYN,NL,BOS,AL,,,,
20010605,,,20010714,,11093,dinal001,Da,,,NYN,NL,,3,,
19980602,,,,,11092,dinal001,Dn,,,BOS,AL,,10,,
19770326,,,,,50751,dinek101,T ,NYA,AL,PHI,NL,,,,
19730605,,,,,11098,dinek101,Da,,,NYA,AL,,4,,
20010330,,,,,52748,dingc001,T ,NYA,AL,COL,NL,,,,
20041029,,,,,11108,dingc001,F ,,,DET,AL,,,,
20041005,,,,,11107,dingc001,Fg,DET,AL,,,,,,
20040115,,,,,11106,dingc001,F ,,,DET,AL,,,,
20031015,,,,,11105,dingc001,Fg,CHN,NL,,,,,,
20030722,,,,,11104,dingc001,P ,Cancun,(Mexican),CHN,NL,,,,
20021015,,,,,11103,dingc001,Fg,NYA,AL,,,,,,
20020606,,,,,11102,dingc001,C ,CIN,NL,NYA,AL,,,,
20011221,,,,,11101,dingc001,F ,,,CIN,NL,,,,
20011015,,,,,11100,dingc001,Fg,COL,NL,,,,,,
19930603,,,19940522,,11099,dingc001,Da,,,NYA,AL,,36,,
19441101,,,,,11109,dingv101,D ,BOS,AL,PHI,NL,,,,
20131105,,,,,71224,dinkb001,Fg,MIN,AL,,,,,,
20111110,,,,,69073,dinkb001,F ,,,MIN,AL,,,,
20111020,,,,,69072,dinkb001,Fg,MIN,AL,,,,,,
20060606,,,20060608,,62466,dinkb001,Da,,,MIN,AL,,8,,
19020104,,,,,65470,dinnb101,J ,BSN,NL,BOS,AL,,,,
19070608,,,,,62868,dinnb101,T ,BOS,AL,SLA,AL,,,,
19000211,,,,,48304,dinnb101,P ,WSN,NL,BSN,NL,,,,
18970922,,,,,11110,dinnb101,P ,Toronto,(Eastern),WSN,NL,,,,
19750400,,,,,11113,diorm101,R ,PHI,NL,,,,,,
19690605,,,19690625,,11112,diorm101,Da,,,PHI,NL,,16,,
19470000,,,,,11114,dipib101,Fa,,,BOS,AL,,,,
19860721,,,,,51443,dipif001,T ,HOU,NL,CHN,NL,,,,
19820903,,,,,51156,dipif001,T ,MIL,AL,HOU,NL,,,,
19930725,,,,,11122,dipif001,R ,KCA,AL,,,,,,
19930127,,,,,11121,dipif001,F ,,,KCA,AL,,,,
19921027,,,,,11120,dipif001,Fg,SLN,NL,,,,,,
19891213,,,,,11119,dipif001,F ,,,SLN,NL,,,,
19891113,,,,,11118,dipif001,Fg,SLN,NL,,,,,,
19881221,,,,,11117,dipif001,F ,,,SLN,NL,,,,
19881104,,,,,11116,dipif001,Fg,CHN,NL,,,,,,
19770711,,,,,11115,dipif001,Fa,,,MIL,AL,,,,
19961127,,,,,52287,dipoj001,T ,NYN,NL,COL,NL,,,,
19941118,,,,,52093,dipoj001,T ,CLE,AL,NYN,NL,,,,
19991117,,,,,11125,dipoj001,F ,,,COL,NL,,,,
19991103,,,,,11124,dipoj001,Fg,COL,NL,,,,,,
19890605,,,19890606,,11123,dipoj001,Da,,,CLE,AL,,3,,
20150422,,,,,76122,dirka001,R ,TOR,AL,,,,,,
20150115,,,,,75114,dirka001,F ,,,TOR,AL,,,,
20141202,,,,,74711,dirka001,Fg,TOR,AL,,,,,,
20141031,,,,,74103,dirka001,W ,DET,AL,TOR,AL,,,,
20080605,,,20080613,,62467,dirka001,Da,,,DET,AL,,8,,
20001206,,,,,11128,disag001,F ,,,ANA,AL,,,,
20001103,,,,,11127,disag001,Fg,ANA,AL,,,,,,
19880601,,,19880608,,11126,disag001,Da,,,CAL,AL,,6,,
19050806,,,,,11129,discg101,P ,Marshalltown,(Iowa State),DET,AL,,,,
19961003,,,,,11132,dishg001,W ,PHI,NL,DET,AL,,,,
19960912,,,,,11131,dishg001,W ,SDN,NL,PHI,NL,,,,
19930523,,,,,11130,dishg001,Fa,,,SDN,NL,,,,
19670128,,,19670207,,11133,dista101,Da,,,CHN,NL,,1,1,
19921124,,,,,11144,distb001,F ,,,TEX,AL,,,,
19921015,,,,,11143,distb001,Fg,SEA,AL,,,,,,
19920819,,,,,11142,distb001,F ,,,SEA,AL,,,,
19920809,,,,,11141,distb001,R ,HOU,NL,,,,,,
19920103,,,,,11140,distb001,F ,,,HOU,NL,,,,
19911022,,,,,11139,distb001,Fg,BAL,AL,,,,,,
19910207,,,,,11138,distb001,F ,,,BAL,AL,,,,
19891206,,,,,11137,distb001,R ,PIT,NL,,,,,,
19820112,,,,,11136,distb001,Da,,,PIT,NL,S,2,,
19810608,,,,,11135,distb001,Dn,,,TOR,AL,S,2,,
19810113,,,,,11134,distb001,Dn,,,LAN,NL,,16,,
19180628,,,,,75466,distd101,T ,SLN,NL,Milwaukee,(American Association),,,,
19610614,,,,,49711,ditma101,T ,NYA,AL,KC1,AL,,,,
19570219,,,,,49506,ditma101,T ,KC1,AL,NYA,AL,,,,
19620525,,,,,11146,ditma101,R ,KC1,AL,,,,,,
19480000,,,,,11145,ditma101,Fa,,,PHA,AL,,,,
19571015,,,,,49526,dittj101,T ,DET,AL,SFN,NL,,,,
19570212,,,,,49505,dittj101,T ,MLN,NL,DET,AL,,,,
19500000,,,,,11147,dittj101,Fa,,,BSN,NL,,,,
19871209,,,,,51560,dixok001,T ,BAL,AL,SEA,AL,,,,
19800603,,,,,11148,dixok001,Da,,,BAL,AL,,3,,
19250103,,,,,64595,dixol101,T ,St Paul,(American Association),SLA,AL,,,,
19281003,,,,,11149,dixol101,D ,Baltimore,(International),CIN,NL,,,,
19941117,,,,,11151,dixos001,W ,SLN,NL,CLE,AL,,,,
19890605,,,,,11150,dixos001,Da,,,SLN,NL,,31,,
19540611,,,,,66801,dixos101,T ,CHA,AL,PHA,AL,,,,
19550511,,,,,49438,dixos101,T ,KC1,AL,NYA,AL,,,,
19540611,,,,,49412,dixos101,T ,WS1,AL,CHA,AL,,,,
19410000,,,,,11152,dixos101,Fa,,,WS1,AL,,,,
19831215,,,,,51254,dixot101,T ,MON,NL,KCA,AL,,,,
19830131,,,,,51190,dixot101,T ,NYN,NL,MON,NL,,,,
19800226,,,,,11157,dixot101,F ,,,NYN,NL,,,,
19800208,,,,,11156,dixot101,R ,HOU,NL,,,,,,
19750408,,,,,11155,dixot101,P ,SLN,NL,HOU,NL,,,,
19740216,,,,,11154,dixot101,Fa,,,SLN,NL,,,,
19730605,,,,,11153,dixot101,Dn,,,LAN,NL,,18,,
20120206,,,,,69385,dlugb001,F ,,,DET,AL,,,,
20101104,,,,,68517,dlugb001,T ,DET,AL,BOS,AL,,,,
20111102,,,,,63372,dlugb001,Fg,BOS,AL,,,,,,
20040607,,,20040709,,57075,dlugb001,Da,,,DET,AL,,6,,
19240614,,,,,48660,doakb101,T ,SLN,NL,BRO,NL,,,,
19120819,,,,,48480,doakb101,P ,Akron,(Central),CIN,NL,,,,
19090800,,@,,,11158,doanw101,P ,Roanoke,(Virginia),CLE,AL,,,,
19620130,,,,,49745,dobbd101,T ,MIN,AL,CIN,NL,,,,
19550000,,,,,11159,dobbd101,Fa,,,WS1,AL,,,,
20141006,,,,,73963,dobbg001,Fg,WAS,NL,,,,,,
20140512,,,,,73075,dobbg001,F ,,,WAS,NL,,,,
20140506,,,,,73051,dobbg001,R ,MIA,NL,,,,,,
20111030,,,,,69022,dobbg001,Fg,FLO,NL,,,,,,
20110131,,,,,68798,dobbg001,F ,,,FLO,NL,,,,
20120105,,,,,65472,dobbg001,F ,,,MIA,NL,,,,
20101028,,,,,61091,dobbg001,Fg,PHI,NL,,,,,,
20070115,,,,,11163,dobbg001,W ,SEA,AL,PHI,NL,,,,
20010528,,,,,11162,dobbg001,Fa,,,SEA,AL,,,,
19990602,,,,,11161,dobbg001,Dn,,,HOU,NL,,10,,
19960604,,,,,11160,dobbg001,Dn,,,SEA,AL,,52,,
19030511,,,,,59868,dobbj101,F ,,,BRO,NL,,,,
19030500,,@,,,11165,dobbj101,R ,CHN,NL,,,,,,
19020700,,,,,11164,dobbj101,P ,CIN,NL,CHN,NL,,,,
19740629,,,,,11169,dobsc101,P ,Mexico City Tigers,(Mexican),CAL,AL,,,,
19740328,,,,,11168,dobsc101,R ,OAK,AL,,,,,,
19650000,,,,,11167,dobsc101,Fa,,,KC1,AL,,,,
19501210,,,,,49287,dobsj101,T ,BOS,AL,CHA,AL,,,,
19401212,,,,,49066,dobsj101,T ,CLE,AL,BOS,AL,,,,
19540510,,,,,11173,dobsj101,R ,BOS,AL,,,,,,
19531213,,,,,11172,dobsj101,F ,,,BOS,AL,,,,
19530829,,,,,11171,dobsj101,R ,CHA,AL,,,,,,
19380000,,,,,11170,dobsj101,U ,Troy,(Alabama-Florida),CLE,AL,,,,
19751122,,,,,50640,dobsp101,T ,NYA,AL,CLE,AL,,,,
19730607,,,,,50446,dobsp101,T ,ATL,NL,NYA,AL,,,,
19721130,,,,,50409,dobsp101,T ,BAL,AL,ATL,NL,,,,
19701201,,,,,50236,dobsp101,T ,SDN,NL,BAL,AL,,,,
19691204,,,,,50160,dobsp101,T ,DET,AL,SDN,NL,,,,
19780414,,,,,11175,dobsp101,R ,CLE,AL,,,,,,
19590000,,,,,11174,dobsp101,Fa,,,DET,AL,,,,
19590321,,,,,49589,dobyl101,T ,CLE,AL,DET,AL,,,,
19580401,,,,,49542,dobyl101,T ,BAL,AL,CLE,AL,,,,
19571203,,,,,49529,dobyl101,T ,CHA,AL,BAL,AL,,,,
19551025,,,,,49461,dobyl101,T ,CLE,AL,CHA,AL,,,,
19590513,,,,,11177,dobyl101,P ,DET,AL,CHA,AL,,,,"$30,000 "
19470702,,,,,11176,dobyl101,Fo,,,CLE,AL,,,,
19390000,,,,,71616,dockg101,Fa,,,SLN,NL,,,,
19460419,,,,,11178,dockg101,W ,SLN,NL,BRO,NL,,,,
19110901,,,,,53543,doddo101,D ,Waco,(Texas),PIT,NL,,,,
19940602,,,19940702,,11179,doddr001,Da,,,PHI,NL,,14,,
19821209,,,,,51171,doddt001,T ,TOR,AL,NYA,AL,,,,
19820505,,,,,51140,doddt001,T ,NYA,AL,TOR,AL,,,,
19850526,,,,,11185,doddt001,F ,,,BAL,AL,,,,
19850508,,,,,11184,doddt001,R ,CHA,AL,,,,,,
19830512,,,,,11183,doddt001,F ,,,CHA,AL,,,,
19830509,,,,,11182,doddt001,R ,NYA,AL,,,,,,
19800111,,,,,11181,doddt001,Da,,,NYA,AL,S,1,7,
19790605,,,,,11180,doddt001,Dn,,,OAK,AL,,2,,
19130603,,,,,48501,dodgj101,T ,PHI,NL,CIN,NL,,,,
19210831,,,,,53544,dodgs101,P ,Flint,(Michigan-Ontario),BOS,AL,,,,
19881015,,,,,11187,dodsp001,Fg,BOS,AL,,,,,,
19800603,,,,,11186,dodsp001,Da,,,BOS,AL,,6,,
19860111,,,,,51377,Dody Rather,T ,NYA,AL,HOU,NL,,,,
19351122,,,,,48907,doerb101,P ,Hollywood,(PCL),BOS,AL,,,,"$75,000 "
19010725,,,,,11190,dohee101,F ,,,PIT,NL,,,,
19010715,,,,,11189,dohee101,R ,NY1,NL,,,,,,
18950900,,,,,11188,dohee101,Fo,,,NY1,NL,,,,
19960325,,,,,11192,dohej001,W ,DET,AL,BOS,AL,,,,
19890605,,,19890610,,11191,dohej001,Da,,,DET,AL,,19,,
19770104,,,,,50732,dohej101,T ,CAL,AL,BOS,AL,,,,
19700117,,,,,11194,dohej101,Da,,,CAL,AL,S,1,7,
19690605,,,,,11193,dohej101,Dn,,,PIT,NL,,5,,
20101106,,,,,61093,dohms001,Fg,LAN,NL,,,,,,
20100122,,,,,58517,dohms001,F ,,,LAN,NL,,,,
20091109,,,,,58516,dohms001,Fg,ARI,NL,,,,,,
20090718,,,,,58515,dohms001,F ,,,ARI,NL,,,,
20081009,,,,,55255,dohms001,Fg,TBA,AL,,,,,,
20060731,,,,,53303,dohms001,T ,COL,NL,KCA,AL,,,,
20070122,,,,,11197,dohms001,F ,,,TBA,AL,,,,
20061212,,,,,11196,dohms001,Fg,KCA,AL,,,,,,
20000605,,,20000623,,11195,dohms001,Da,,,COL,NL,,6,,
19050606,,,,,48360,dolac101,P ,CIN,NL,BSN,NL,,,,
19030609,,,,,48324,dolac101,T ,CHA,AL,CIN,NL,,,,
19030000,,,,,11199,dolac101,J ,BRO,NL,CHA,AL,,,,
19010617,,,,,11198,dolac101,P ,CHN,NL,BRO,NL,,,,
19090803,,,,,65473,dolac102,P ,Rockford,(Wisconsin-Illinois),CIN,NL,,,,"$2,000 "
19131212,,,,,48514,dolac102,T ,PIT,NL,SLN,NL,,,,
19130820,,,,,48508,dolac102,T ,PHI,NL,PIT,NL,,,,
19120916,,,,,11202,dolac102,D ,Rochester,(International),PHI,NL,,,,
19120531,,,,,11201,dolac102,P ,NYA,AL,Rochester,(International),,,,
19010520,,,,,11204,dolaj101,F ,,,PHA,AL,,,,
19010503,,,,,11203,dolaj101,R ,PHI,NL,,,,,,
18840823,,,,,11205,dolat101,J ,SL4,AA,SLU,UA,,,,
20151106,,,,,77348,dolir001,Fg,DET,AL,,,,,,
20141129,,,,,74753,dolir001,F ,,,DET,AL,,,,
20140522,,,,,73160,dolir001,R ,SFN,NL,,,,,,
20131230,,,,,72190,dolir001,F ,,,SFN,NL,,,,
20131105,,,,,71113,dolir001,Fg,CHN,NL,,,,,,
20040806,,,,,62468,dolir001,Fa,,,CHN,NL,,,,
19430708,,,,,11207,doljf101,R ,CLE,AL,,,,,,
19341123,,,,,11206,doljf101,P ,DET,AL,Milwaukee,(American Association),,,,
20111102,,,,,63376,dolsf001,Fg,CHA,AL,,,,,,
20091218,,,,,58518,dolsf001,W ,DET,AL,CHA,AL,,,,
20030512,,,,,54282,dolsf001,Fa,,,DET,AL,,,,
20051203,,,,,11214,domia001,F ,,,SEA,AL,,,,
20051014,,,,,11213,domia001,Fg,TOR,AL,,,,,,
20050401,,,,,11212,domia001,P ,NYN,NL,TOR,AL,,,,
20041206,,,,,11211,domia001,F ,,,NYN,NL,,,,
20041015,,,,,11210,domia001,Fg,BOS,AL,,,,,,
20020426,,,,,11209,domia001,A ,PHI,NL,BOS,AL,,,,
19970603,,,19970607,,11208,domia001,Da,,,PHI,NL,,26,,
20151106,,,,,77330,domic001,Fg,CIN,NL,,,,,,
20150211,,,,,75257,domic001,F ,,,CIN,NL,,,,
20150204,,,,,75235,domic001,R ,SFN,NL,,,,,,
20090609,,,20090623,,73837,domic001,Da,,,SFN,NL,,3,,
20080605,,,,,73836,domic001,Dn,,,COL,NL,,5,,
20050607,,,,,73835,domic001,Dn,,,TEX,AL,,17,,
20060331,,,,,53245,domij001,T ,TEX,AL,OAK,AL,,,,
20061206,,,,,11216,domij001,R ,OAK,AL,,,,,,
19991226,,,,,11215,domij001,Fa,,,TEX,AL,,,,
20151106,,,,,77497,domij002,Fg,TBA,AL,,,,,,
20141120,,,,,75918,domij002,T ,LAN,NL,TBA,AL,,,,
20070702,,,,,70414,domij002,Fa,,,LAN,NL,,,,
20150906,,,,,76934,domim001,W ,MIL,NL,TOR,AL,,,,
20150616,,,,,76421,domim001,W ,HOU,AL,MIL,NL,,,,
20120704,,,,,72634,domim001,T ,MIA,NL,HOU,NL,,,,
20070607,,,20070815,,62469,domim001,Da,,,FLO,NL,,1,12,
20141219,,,,,74980,Domingo German,T ,MIA,NL,NYA,AL,,,,
20141205,,,,,74739,Domingo Leyba,T ,DET,AL,ARI,NL,,,,
19890717,,,,,51708,Domingo Michel,T ,LAN,NL,DET,AL,,,,
19911211,,,,,51893,Domingo Mota,T ,LAN,NL,KCA,AL,,,,
19891206,,,,,51739,Don Brown,T ,CIN,NL,NYN,NL,,,,
19830817,,,,,51226,Don Carter,T ,MON,NL,CLE,AL,,,,
19730122,,,,,50412,Don Koonce,T ,MON,NL,DET,AL,,,,
19711203,,,,,50321,Don Koonce,T ,NYN,NL,MON,NL,,,,
20020805,,,,,72571,Don Levinski,T ,MON,NL,FLO,NL,,,,
20030831,,,,,53004,Don Levinski,T ,FLO,NL,BAL,AL,,,,
19881115,,,,,72472,Don Lovell,T ,CLE,AL,BAL,AL,,,,
19810206,,,,,51025,Don Pisker,T ,TOR,AL,CAL,AL,,,,
19781204,,,,,50883,Don Pisker,T ,HOU,NL,TOR,AL,,,,
19980320,,,,,72534,Don Stratton,T ,FLO,NL,NYN,NL,,,,
19740330,,,,,50524,Don Stratton,T ,HOU,NL,MIL,AL,,,,
20141128,,,,,74678,donaj001,T ,OAK,AL,TOR,AL,,,,
20080708,,,,,60598,donaj001,T ,CHN,NL,OAK,AL,,,,
20070607,,,20070624,,60191,donaj001,Da,,,CHN,NL,,1,48,
20141104,,,,,74493,donaj002,Fg,TEX,AL,,,,,,
20140529,,,,,73179,donaj002,P ,KCA,AL,TEX,AL,,,,
20131228,,,,,71983,donaj002,F ,,,KCA,AL,,,,
20131105,,,,,71128,donaj002,Fg,CIN,NL,,,,,,
20121211,,,,,69628,donaj002,T ,CLE,AL,CIN,NL,,,,
20090729,,,,,60609,donaj002,T ,PHI,NL,CLE,AL,,,,
20060606,,,20060610,,60192,donaj002,Da,,,PHI,NL,,3,,
19740000,,,,,73652,donaj101,F ,,,OAK,AL,,,,
19740000,,,,,72221,donaj101,R ,SDN,NL,,,,,,
19720200,,,,,50334,donaj101,T ,DET,AL,BAL,AL,,,,
19710522,,,,,50278,donaj101,T ,OAK,AL,DET,AL,,,,
19700518,,,,,50194,donaj101,T ,MIL,AL,OAK,AL,,,,
19690614,,,,,50129,donaj101,T ,OAK,AL,SE1,AL,,,,
19741024,,,,,11221,donaj101,R ,OAK,AL,,,,,,
19720400,,,,,11219,donaj101,P ,BAL,AL,SDN,NL,,,,
19631202,,,,,11218,donaj101,Df,MIN,AL,KC1,AL,,,,
19630000,,,,,11217,donaj101,Fa,,,MIN,AL,,,,
19090516,,,,,48420,donaj103,T ,CHA,AL,WS1,AL,,,,
19010707,,,,,11222,donaj103,F ,,,MLA,AL,,,,
18871020,,,,,68131,donaj104,P ,NY4,AA,BR3,AA,,,,$25000 (perhaps less)
18880122,,,,,56840,donaj104,P ,BR3,AA,KC2,AA,,,,"$7,000 "
19661129,,,,,72310,Donald Furnald,T ,CAL,AL,CHN,NL,,,,
19561206,,@,,,72286,Donald Griffin,T ,Toronto,(International),DET,AL,,,,
19691202,,,,,72331,Donald Johnson,T ,ATL,NL,MON,NL,,,,
19600813,,,,,72295,Donald Prohovich,T ,CHA,AL,MLN,NL,,,,
19500705,,@,,,72273,Donald Robertson,T ,NY1,NL,PHI,NL,,,,
19100610,,,,,11223,donap101,P ,BOS,AL,PHA,AL,,,,
19051224,,,,,48373,donar101,T ,CLE,AL,DET,AL,,,,
19030801,,,,,48330,donar101,T ,SLA,AL,CLE,AL,,,,
18971110,,,,,48272,donar101,T ,SLN,NL,PHI,NL,,,,
19020000,,,,,11224,donar101,J ,PHI,NL,SLA,AL,,,,
19050128,,,,,71578,donas101,T ,PHI,NL,Indianapolis,(American Association),,,,
19130800,,,,,71649,donlm101,R ,PHI,NL,,,,,,
19020800,,,,,53546,donlm101,F ,,,CIN,NL,,,,
19020000,,,,,53545,donlm101,R ,BLA,AL,,,,,,
19120217,,,,,48469,donlm101,T ,BSN,NL,PIT,NL,,,,
19040807,,,,,48352,donlm101,T ,CIN,NL,NY1,NL,,,,
19141200,,,,,11229,donlm101,R ,NY1,NL,,,,,,
19121224,,,,,11228,donlm101,W ,PIT,NL,PHI,NL,,,,
19110801,,,,,11227,donlm101,P ,NY1,NL,BSN,NL,,,,
19010000,,,,,11225,donlm101,J ,SLN,NL,BLA,AL,,,,
20100729,,,,,61094,donnb001,R ,PIT,NL,,,,,,
20100116,,,,,58522,donnb001,F ,,,PIT,NL,,,,
20091105,,,,,58521,donnb001,Fg,FLO,NL,,,,,,
20090701,,,,,58520,donnb001,R ,HOU,NL,,,,,,
20090428,,,,,58519,donnb001,F ,,,HOU,NL,,,,
20090705,,,,,57077,donnb001,F ,,,FLO,NL,,,,
20090326,,,,,57076,donnb001,R ,TEX,AL,,,,,,
20090207,,,,,55257,donnb001,F ,,,TEX,AL,,,,
20081030,,,,,55256,donnb001,Fg,CLE,AL,,,,,,
20061215,,,,,53333,donnb001,T ,ANA,AL,BOS,AL,,,,
20080206,,,,,11248,donnb001,F ,,,CLE,AL,,,,
20071212,,,,,11247,donnb001,Fg,BOS,AL,,,,,,
20010120,,,,,11246,donnb001,F ,,,ANA,AL,,,,
20001015,,,,,11245,donnb001,Fg,CHN,NL,,,,,,
20000810,,,,,11244,donnb001,F ,,,CHN,NL,,,,
20000728,,,,,11243,donnb001,R ,TOR,AL,,,,,,
19990826,,,,,11242,donnb001,F ,,,TOR,AL,,,,
19990825,,,,,11241,donnb001,R ,PIT,NL,,,,,,
19990818,,,,,11240,donnb001,F ,,,PIT,NL,,,,
19990812,,,,,11239,donnb001,R ,TBA,AL,,,,,,
19990515,,,,,11238,donnb001,P ,Nashua,(Atlantic),TBA,AL,,,,
19990403,,,,,11237,donnb001,R ,CIN,NL,,,,,,
19990315,,,,,11236,donnb001,F ,,,CIN,NL,,,,
19981016,,,,,11235,donnb001,Fg,CIN,NL,,,,,,
19950304,,,,,11234,donnb001,F ,,,CIN,NL,,,,
19940329,,,,,11233,donnb001,R ,CHN,NL,,,,,,
19930616,,,,,11232,donnb001,F ,,,CHN,NL,,,,
19930416,,,,,11231,donnb001,R ,CHA,AL,,,,,,
19920601,,,19920609,,11230,donnb001,Da,,,CHA,AL,,27,,
19510512,2,,,,11253,donnb101,F ,,,PHI,NL,,,,
19510512,1,,,,11252,donnb101,R ,BSN,NL,,,,,,
19510416,,,,,11251,donnb101,W ,PHI,NL,BSN,NL,,,,
19460708,,,,,11250,donnb101,P ,SLN,NL,PHI,NL,,,,
19370000,,,,,11249,donnb101,M ,Duluth,(Northern),SLN,NL,,,,
